,GDP/breakdown at current prices in US Dollars (all countries),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
1464,328,Guyana,"Transport, storage and communication (ISIC I)",19665240.49016738,21454644.20517373,22685656.756891508,25788366.957427252,31321428.119718704,32119595.378683764,32329054.130325116,34732385.89597348,39654310.99594286,43170184.72281183,45593846.684546605,46998761.97226623,41782293.01392743,48814267.68293809,42255594.59741451,48860799.58137602,53260363.57252917,35936629.29871019,45522367.3,35692815.13324435,48153602.276559904,35486134.52801153,35441387.644247115,39459875.93220324,45436073.559035115,50481984.944860704,60846297.21104185,69941689.524289,78835034.41975811,78538443.25402398,89164664.189004,96809558.49545138,101631152.90693101,108787239.91162862,114058791.75522862,128890194.23139462,149498136.13347456,166982432.1527409,162870553.52430865,175573026.11914685,202653465.48045358,213151866.6437928,236920115.80964845,238461981.63693348,248923261.981359,250294430.99273607,263772397.09443098,274636319.6125908,295656102.06210333,279454676.2589928,267682014.38848922,324791325.0167866,357381655.5827338,387248948.1151079
1465,328,Guyana,Other Activities (ISIC J-P),81938163.45903091,91042519.93841572,94469842.93911256,113514296.08735937,118591112.67919092,131409979.31255673,134067075.34669296,139681415.74105152,154454894.57037446,158063470.2580641,177689894.18732935,175599965.57354665,170490481.3901635,185284786.39509493,174871146.45457405,172648467.5546054,181251872.74961463,120639207.61937307,141578589.7,106965435.85400653,119726024.41821258,82719537.23854586,94672827.67944641,104202471.26364572,114868739.93621017,131371595.98091374,152243220.97239536,181192978.13098046,188567695.553722,195162752.06045112,219722070.28997424,232039597.76675528,251538552.58175334,293180678.581929,346182694.0181284,449215849.6760475,637784908.3063459,735014824.2867014,810842132.5585215,851284085.7219907,916464768.1310196,990350003.0536596,1095415520.123967,1156477196.2851896,1211460448.2943723,1305494527.8450363,1384523002.4213076,1462598353.510896,1522838032.5764236,1623427482.0143886,1580302973.621103,1761131127.0983214,1973697932.9592326,2225675174.436451
1466,328,Guyana,Total Value Added,412348722.2938256,439758489.7814923,446135344.74853826,480204316.6353025,685368592.0401579,817821019.309817,714531353.2213848,701388490.8632896,781415452.0711433,811279339.1416781,919312296.4389459,842244199.7661313,731114756.5770383,701870166.2339567,645712138.9096763,672676026.3593311,747882095.3792734,512778297.4630565,631683149.3,586253959.2212454,613174726.517707,527639254.4450126,566973417.9876403,685806673.6372781,801206060.5674598,913575961.0557122,1028217918.2831701,1105833349.0815272,1054664618.3044219,1036026926.1889379,1039618492.4025654,1118143424.2302663,1241132978.6536596,1398183193.8019574,1597808449.3123055,1841432336.395247,2292672989.8029394,2584290483.9417458,2903852503.2198443,3006538758.151508,3261116629.3358703,3504501749.3891454,3861123386.2088714,3927507110.3122797,3870487892.4997616,4034468426.150121,4216968523.0024214,4429490072.639225,4392636395.731358,4708013525.179856,5174009496.402878,7617413041.908873,14294534981.558752,16312369704.705036
1467,332,Haiti,Final consumption expenditure,422322947.0621416,451355969.6765285,466408411.1027669,573401225.6139961,702974915.3083831,850828853.5701658,1102448381.8204896,1234441104.4468882,1260785884.2521572,1409983360.8819966,1837413969.7674828,2025590967.4051182,1932308941.3864617,2114571804.8229144,2332857121.7944064,2546034777.6,2815127884.0,2461355128.6,2707972983.8,2895959760.0,3696674737.4,3472528469.7141256,2587348247.2368636,2763915413.7648664,3263330335.3058515,3768278908.628442,4176952958.732322,4904860597.496173,5925040706.165366,6707837803.366895,6574841342.580919,6514315677.0789,5910581933.973747,4938596653.437614,6652787274.077607,7313221432.783129,8200629460.604627,10128487063.890192,10815521912.066936,11756327485.572088,12323363814.696436,13322143032.10825,14054776986.708439,15051818181.770086,15523289908.619452,14835292676.78706,14009492360.278591,15756174090.447935,16917443435.39451,14764811505.887644,16188786967.603626,19951937368.690918,19911954109.528923,21109134141.50432
1468,332,Haiti,Household consumption expenditure (including Non-profit institutions serving households),378803590.4969571,401310593.71239436,419153166.2365446,518587138.80563164,645867087.6609603,768702129.9537405,1002367846.8004736,1124379920.224876,1132461758.6264923,1263157279.4526315,1636064026.1272128,1788918460.5577836,1696414009.5392828,1874267636.1748536,2059376357.3716161,2242468084.0,2517539393.6,2216656213.4,2439494247.0,2604370181.2,3390418906.4,3147591562.215162,2348150491.515048,2621784288.6332617,3119553237.1675534,3433334322.2911572,3855437036.3317337,4438141483.202739,5466892141.678419,6181939106.8644285,6133875360.876675,6059666607.138358,5460480748.329521,4555474328.493785,6190718647.989985,6866150928.797201,7664441051.692479,9409785349.342236,9984127376.214882,10956395027.59162,11449085407.715076,12474650891.423187,13043928726.585201,13988477388.048866,14377657320.878098,13660997783.343157,12908533774.399685,14548149440.01394,15614050971.745874,13741847129.005285,15055038393.640606,18533356708.94027,18617340498.893196,19875639801.893467
1469,332,Haiti,General government final consumption expenditure,43519356.56518451,50045375.96413418,47255244.86622224,54814086.6083648,57107827.44742289,82126723.61642535,100080535.0200161,110061184.42201224,128324125.42566483,146826081.42936522,201349943.64027,236672506.8473345,235894932.04717898,240304168.64806083,273480764.6227903,303566693.6,297588490.4,244698915.2,268478737.0,291589578.8,306255831.2,324936907.498964,239197755.72181594,142131125.1316046,143777098.1382979,334944586.3372844,321515922.4005885,466719114.29343426,458148564.48694664,525898696.4434268,440965981.70424414,454649069.9405428,450101185.6442263,383122324.94382906,462068626.087622,447070503.9859278,536188408.9121472,718701714.5479572,831394535.8520536,799932457.98047,874278407.0064878,847492140.6850618,1010848260.1232361,1063340793.6982108,1145632587.741354,1174294893.4439023,1100958585.8789065,1208024650.4494336,1303392463.663335,1022964376.8823586,1133748573.9630191,1418580659.7394416,1294613610.6357253,1233487249.218191
1470,332,Haiti,Gross capital formation,51395674.95888346,59089638.35765246,65860083.50810035,94173952.12190968,128642960.33203572,166189608.03323793,208660285.64173207,230203383.04604068,263749063.0527498,288677504.2577355,381005064.276201,385313683.87706274,378542996.0757086,409626607.88192534,443480046.636957,514880026.2,498568824.0,475486934.0,439290346.4,466554711.0,531475544.4,599410423.8088658,364252745.213399,185583902.98303762,153165001.99468085,472937888.6016088,534728366.0750964,484267253.414993,566092986.2019593,624370566.8995588,525556049.1403191,497087380.81999326,545581997.949892,807782038.7564077,718522580.7323563,665088682.3137047,1124590469.476112,863745645.3699322,1288036136.6750817,1443746628.51181,3001571383.5325923,2715729035.2493887,2379069838.040278,2643999423.176996,2475005938.9480486,1987090606.9738064,1822871365.3739142,2581490821.141832,2531741725.9062757,2636767841.8917017,3529859789.711113,3437028107.498213,2974352740.4214644,2748739612.290133
1471,332,Haiti,Gross fixed capital formation (including Acquisitions less disposals of valuables),51395674.95888346,59089638.35765246,65860083.50810035,94173952.12190968,128642960.33203572,166189608.03323793,208660285.64173207,230203383.04604068,263749063.0527498,288677504.2577355,381005064.276201,385313683.87706274,378542996.0757086,409626607.88192534,443480046.636957,514880026.2,498568824.0,475486934.0,439290346.4,466554711.0,531475544.4,599410423.8088658,364252745.213399,185583902.98303762,153165001.99468085,472937888.6016088,534728366.0750964,484267253.414993,566092986.2019593,624370566.8995588,525556049.1403191,497087380.81999326,545581997.949892,807782038.7564077,718522580.7323563,665088682.3137047,1124590469.476112,863745645.3699322,1288036136.6750817,1443746628.51181,3001571383.5325923,2715729035.2493887,2379069838.040278,2643999423.176996,2475005938.9480486,1987090606.9738064,1822871365.3739142,2581490821.141832,2531741725.9062757,2636767841.8917017,3529859789.711113,3437028107.498213,2974352740.4214644,2748739612.290133
1472,332,Haiti,Exports of goods and services,43752491.564998,61856970.95566921,67221013.49312519,86499032.88633846,110973660.78303729,131425109.02628502,175345234.83506906,209374950.641875,250612931.25012258,255139051.0510278,360077977.4720156,325880627.66517615,358569270.8717139,385893623.8771787,435513307.8362931,455294127.8,392263718.4,479433433.6,423373573.6,351548123.2,361674433.0,300971062.5051787,154784897.2623703,188490582.10177422,130371696.14361703,233735119.94476017,317447961.7735007,317730668.4079378,346415365.9065146,463331725.7805099,427636260.2342857,420774875.08400226,361323639.49541616,452378995.58439225,524631896.570456,592199813.9364699,404551544.78573173,739419769.1714681,819108136.9324918,921108188.6832839,1029453552.3426152,1304154526.554571,1311887291.7362664,1555017741.7000842,1640575142.217085,1673395848.6292264,1555955417.0984879,1683082988.3571057,1700461151.697347,1501821229.637118,1085884924.209413,1354907308.2592537,1357359522.21521,1045769103.5859891
1473,332,Haiti,Imports of goods and services,77316608.13814671,96025874.73118152,110451890.38899015,139981144.54466757,195658193.16445205,243896705.64877933,322340378.2644681,418140840.28362817,489371301.49787426,518900385.1037801,744313236.9488627,822756909.3645514,718165346.1436331,762120852.1524242,819601129.2683007,859499204.0,731464704.2,849130212.8,845741665.0,748165746.4,1056466427.8,870587252.4236978,517421422.24111533,669589255.683369,511594988.6303192,751251569.1430706,830087468.56122,826008983.1577052,960005299.1033243,1161105967.438881,1166471972.3674247,1197262882.0292768,1056224281.1486318,1316726575.6112654,1586395301.7614899,1590913508.6919062,2130296222.8012147,2279605355.7807713,2807899679.657251,2777514907.3985505,4342467191.424565,4407981557.830215,4158207278.943931,4408852933.103306,4690349806.27268,4291367340.302374,3997714553.9239073,4752609882.765214,5419254879.117801,4838046019.181681,4256771891.3339524,5700136623.290794,5492395426.114633,5062434002.236357
1474,332,Haiti,Gross Domestic Product (GDP),439235188.0486118,481142893.05518126,493342053.05332196,619065940.677426,749829014.2579762,903668047.5807337,1165723824.2331448,1255904962.051181,1291977417.0583954,1433084373.686617,1835186152.5670373,1878154812.175631,1955074017.9910147,2153207282.2306414,2408632092.600721,2664852619.0,2967489907.4,2597747243.0,2727220041.2,2978573401.0,3516591132.4,3549886598.1494246,2610501516.5448046,2330045918.892572,2859784659.574468,3784948162.9722204,4352423088.882025,4956478863.190129,5992280384.814192,6803077794.786528,6361552232.554467,6234915050.912684,5761266709.01735,4882031112.167149,6309546449.61893,6979596420.316674,7599475252.040508,9452038984.059656,10114766506.01726,11343662540.74216,12011946686.4167,12934045036.081993,13587502999.481356,14841977811.882746,14948516760.297014,14204411792.087719,13390604588.842875,15268138017.197098,15730391433.880333,14065354558.246042,16547759790.190199,19043737281.89915,18751270946.042316,19841215945.53674
1475,332,Haiti,"Agriculture, hunting, forestry, fishing (ISIC A-B)",193503730.245197,205244651.25290814,207866543.819702,254717287.3330448,298771690.66496694,369672248.4739345,444274722.48885494,447928060.48958564,447491206.48949826,491121266.0982243,591143342.9182286,614123369.1228247,635038016.9270076,666915071.933383,769945301.0641626,852063246.8,976494215.8,870557344.8,830709608.4,873514859.0,981466170.4,975325897.8594111,801377104.8461144,633136431.039189,836823883.643617,752853026.5259496,701526639.1315286,835116628.7189649,1005031237.2308468,1190984375.091939,1094266748.3152773,1021495331.998405,895521633.2493662,797974466.0898654,984488445.6278293,1226739004.3648043,1344993509.6437993,1803604459.8936994,1873007908.7031467,2089417042.1381679,2430334644.976807,2592391027.3861294,2645476350.9677515,2857916370.595995,2665274480.8708005,2448703411.865614,2411794841.078636,2879680726.8356385,2950504554.9057856,2729393596.98812,3157241029.5483346,3925924070.379364,3801887742.5118427,3601969903.5997043
1476,332,Haiti,"Mining, Manufacturing, Utilities (ISIC C-E)",67896045.74568316,80324804.74243394,85110710.770272,103749504.54694241,133016075.30594324,142027275.22840545,204498991.8408998,235197781.44703957,243832490.0487665,274187795.45483756,370536744.27410734,343750043.66875,368845068.473769,398190033.47963804,420833767.4350698,460249982.0,506373647.4,433215740.4,432380898.2,520013392.2,637209074.8,522658635.602817,386129766.2642407,407350693.70247614,510061600.8643617,995512187.5523967,887559311.8338466,842079324.3868024,932613640.1773447,1119883052.5837755,1030409064.8381392,1036723842.8239579,945113143.9423519,848935111.8398452,1205392936.7499864,1316269947.451763,1496406617.3178828,1762805196.8160007,2028173474.7324193,2193828728.836,2162260851.2113857,2353001233.2964396,2608120681.139341,2783177254.7163935,2937972313.731,2800547372.6858244,2530512656.5821347,2859873928.4331264,2982440083.138643,2671145474.822597,3036103682.1669793,4017227747.3809967,4644771742.323041,5246109010.747844
1477,332,Haiti,Manufacturing (ISIC D),57189361.554248504,67429852.75167532,73517104.29227036,87574384.86986017,113372350.99409516,123967292.02479346,176118457.23522368,205051512.04101032,215376066.84307522,244841357.64896828,335198517.6670397,309411185.46188223,325130097.26502603,378174063.8756348,397084683.4330907,433084262.2,475967839.4,403818958.0,380218897.2,451174497.2,517600661.4,446625665.95774037,334380727.5293316,353900316.24098265,454252431.9148936,876916229.5385774,761510383.3795613,675889405.0256687,746802170.9445877,907862681.8863211,829606320.4118893,858162130.5206579,774330759.7652241,712720102.0296775,983977139.178193,1081512364.9920702,1249723761.7399952,1473108420.982191,1729291780.722028,1874779860.133468,1738921889.3696573,1895362324.8377783,2191203267.4086123,2331389805.9144106,2484625519.1808705,2413038504.700517,2194977401.067032,2506180195.5136523,2632617263.5396028,2382627907.310882,2734771117.8122168,3676032324.240377,4336929489.169244,4856815726.19318
1478,332,Haiti,Construction (ISIC F),11490099.990807919,13566563.990277305,15958258.194426276,25161297.097683787,36855368.24032465,45707364.80914147,59943932.811988786,66549311.81330986,70862073.81417242,80558848.61611177,98809798.41976196,107715576.22154312,105384305.22107686,121799304.42435986,138219668.4115184,171353001.2,180095939.2,162455902.6,168609797.0,160067942.2,185972092.6,332023660.87556946,177183818.43223935,134930982.72567752,123526477.7925532,188578541.60232297,400826001.91705704,429008963.5233721,577672259.359404,552181987.7621515,437175136.22622424,428611874.7940473,366631861.2171085,358987187.2503819,385442715.4753206,385024871.3736339,515028227.4570002,629031534.8343,685036730.8308207,721870621.138404,674492303.5173151,827813769.983411,839477534.572278,1008626154.1004246,1032445367.2942007,904699522.5079218,748331216.3616166,766088234.2119086,824933310.0458025,654973058.0781016,580874793.9765588,828730106.7362494,857064401.5548124,912011089.5060248
1479,332,Haiti,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",71682555.94265395,81533706.34156756,81564431.23817702,104729814.69100824,125345668.46607892,151614673.63032293,206620900.84132418,223821830.84476438,232952093.04659042,260089996.852018,342403398.8684807,338328118.6676656,349719768.46994394,399041776.87980837,429858419.23582184,477489765.4,533271092.8,465191187.8,553984846.4,590529016.8,829466887.0,719999421.2954007,532646704.64206755,551361655.9173328,644907609.9734043,756647432.4056033,917050614.5728179,1172503258.2785435,1294409088.911861,1487369138.5439026,1501741654.7896435,1413909405.3058362,1276232581.5128996,1115864236.7925649,1375705650.478333,1528430241.3065488,1773578745.8171964,2119493593.5180624,2287231607.239087,2572239199.751282,2711053737.1788106,2959486883.2042513,2994702256.8611617,3339970173.715676,3412676380.2221823,3251723909.8752594,3014621187.728475,3421520517.391645,3732087226.060057,3500923699.9608717,4005385757.4998984,4616640793.652539,4115106767.721358,4440725973.358977
1480,332,Haiti,"Transport, storage and communication (ISIC I)",7703589.793837127,8999601.793550292,9956861.909343041,11436953.280765265,13844148.520731052,17837020.403567404,23341000.4046682,31283864.60625677,29014392.40580288,35100641.20702013,33965868.206793174,37230551.60744611,37860287.40757206,45142399.60902848,43698314.40364156,44405503.4,51455982.6,51057569.4,116193726.0,142610340.2,150181341.6,163643947.79726547,122731468.62778436,113370963.61863911,166182380.45212767,229307409.30790797,226079390.36312628,225487263.0820499,398959127.12487745,460095034.63388455,458246903.8291969,474057079.46470976,444207555.44210434,300910604.0093149,533125245.0239496,625606703.998042,578882370.8120931,743112329.7485847,694334727.575272,797869429.119369,921500650.7962831,937862374.3642155,885515025.74225,944497495.3667264,918770513.8782418,813521336.5606216,726407129.237796,776186014.4869107,753030709.9548812,632564109.6128687,622201475.2643486,768882955.6077415,799255367.2524788,762481489.633604
1481,332,Haiti,Other Activities (ISIC J-P),60453594.55163712,64743404.5536006,66015358.93591632,85777149.30574,111875686.23509726,143810977.4287622,178240366.43564808,199647935.6399296,215934036.0431868,235059211.64701185,318044038.86360884,352063661.6704127,377041625.4754083,417780131.28355604,497780799.2414821,552717912.2,636183058.0,553381534.8,516762560.2,511713184.0,649747448.0,674581157.4091972,538685734.4329194,447449772.587249,553884449.9335107,932409022.3299792,999494620.1392891,1264315622.7446036,1430765152.3152447,1655523757.0791688,1680376392.8234007,1675549486.056581,1570185819.8582492,1212713330.2425988,1534038469.477065,1535516708.8313427,1644651498.2773833,2063755420.9844513,2217023840.4350715,2372406144.385811,2673771298.0747485,2729279005.1853786,3050920190.6644607,3750116090.6323333,3413757166.683861,3391909526.477833,3393298975.057755,3989029419.6475163,3952087073.6917696,3599759504.15984,3732882485.294583,4436691207.052274,4117645520.1685376,4280657792.8334255
1482,332,Haiti,Total Value Added,412729616.2698163,454412732.67433786,466472164.86783665,585572006.2551845,719708637.4331421,870669559.974134,1116919914.823384,1204428784.8408859,1240086291.8480172,1376117759.8752236,1754903191.5509806,1793211320.9586422,1873889071.974778,2048868717.6097739,2300336269.7916965,2558279411.0,2883873935.8,2535859279.8,2618641436.2,2798448734.4,3434043014.4,3388232720.839661,2558754597.143342,2287600499.5905633,2835386402.726064,3855307619.657977,4132536577.9576654,4768511060.614249,5639450505.000287,6466037345.694822,6202215900.774647,6050347020.402602,5497892595.222079,4635384936.224571,6018193462.832484,6617587477.326135,7353540969.300608,9121802535.7951,9784808289.490246,10747631165.34476,11573413485.75535,12399834293.419825,13024212039.947243,14684303539.127548,14380896222.680286,13611105079.973074,12824966006.046413,14692378841.006746,15195082957.79694,13788759443.6224,15134689223.750702,18594096880.809166,18335731541.53207,19243955259.686672
1483,340,Honduras,Final consumption expenditure,708934451.1455327,740374142.6606606,807434032.1672709,902799257.683147,1072389174.2777635,1225644276.0,1395788990.0,1648980802.0,1805590361.0,2089544812.0,2542884670.0,2893588452.5,3059435881.0,3314225616.0,3562635457.0,3842445336.0,4043819679.5,4289036624.0,4566644936.5,5259479888.0,2938602295.4048963,2902315852.476487,3225796242.1523285,3192411897.8096566,2996768356.204826,3477031614.9742923,3639999318.684844,4174663343.981972,4869400203.959428,5254674257.522467,6048224509.816804,6670228606.900963,6937088018.162226,7306904491.103329,7889260271.640566,8864728718.016552,10118406562.510355,11667463522.288847,13469781273.653278,14185593090.272081,15212774740.541199,16594809381.43841,17568486127.01529,18252325376.921165,18900314835.381508,19262143045.111282,19765283403.022472,21008814937.943733,22640407127.450176,23900461877.148457,22554572243.16721,28259980036.195297,31895516927.028122,34680405995.37042
1484,340,Honduras,Household consumption expenditure (including Non-profit institutions serving households),603126124.6984369,628829220.2117856,684416484.2543421,784242985.2273949,918138481.3097297,1048447199.0,1173973944.0,1383185186.5,1539794745.5,1775306830.0,2128574957.0,2434023371.0,2576287016.0,2799844172.5,3004273444.0,3235003557.0,3350966360.0,3536267746.0,3732926314.5,4319315540.0,2436059070.035143,2478155419.1849513,2722407586.267524,2718665100.9155426,2575309948.943111,3006603024.183329,3143815236.8979783,3643116103.651521,4191571653.8980346,4472027009.061209,5084606300.610655,5546431681.69182,5760271648.363693,6078861832.541808,6557911226.006983,7350185253.117297,8480372228.408893,9615201295.573986,11093946838.613682,11457769474.625696,12373345470.518812,13749765402.366524,14566529867.380125,15156615264.118616,15871181543.952099,16260932072.767704,16700074573.177769,17885787823.27122,19400346032.660404,20447049158.67058,18897354076.445324,23848628889.687195,27409105651.06917,29719461678.32105
1485,340,Honduras,General government final consumption expenditure,105808326.44709583,111544922.44887507,123017547.91292885,118556272.45575196,154250692.96803388,177197077.0,221815046.0,265795615.5,265795615.5,314237982.0,414309713.0,459565081.5,483148865.0,514381443.5,558362013.0,607441779.0,692853319.5,752768878.0,833718622.0,940164348.0,502543225.369753,424160433.2915358,503388655.8848045,473746796.89411426,421458407.26171494,470428590.7909628,496184081.7868654,531547240.3304513,677828550.0613934,782647248.4612586,963618209.2061487,1123796925.273756,1176816369.7985318,1228042658.6191487,1331349045.6335833,1514543464.8992553,1638034334.1014614,2052262226.7148626,2375834435.039597,2727823615.6463847,2839429270.022387,2845043979.071886,3001956259.635162,3095710112.8025517,3029133291.4294066,3001210972.3435793,3065208829.844705,3123027114.672513,3240061094.789773,3453412718.4778733,3657218166.7218847,4411351146.508102,4486411275.958949,4960944317.049374
1486,340,Honduras,Gross capital formation,165864736.41706762,137305245.43706822,140599923.93304345,191128828.07648075,297677771.9383108,233968138.0,284496468.5,422900155.5,562951506.0,662360503.5,698059867.5,652474526.0,449811984.0,467936276.0,634899454.5,692567657.5,579428135.5,794173539.0,1066587146.0,1086359101.5,769607033.5077564,830959293.1034478,975186701.8112915,1292347896.2129316,1418780141.893734,1372735442.5234113,1395233921.1224997,1666313623.8270638,1787705110.528453,2065939828.7808502,2032994256.980417,1989361867.3080559,1906289556.1097498,2080715593.6779451,2631127048.8708644,2695177312.433703,3094223623.7141304,4161454557.0015507,5006581142.8150835,3004943080.481183,3465623362.6707454,4604670279.204434,4551392901.862332,4025606219.3200336,4382756280.725641,5269723299.085107,5076939200.040523,5742603054.713575,6395295052.895215,5714873517.608619,4592537170.645664,6819634032.658179,8273292684.636318,7952947272.280158
1487,340,Honduras,Gross fixed capital formation (including Acquisitions less disposals of valuables),157595647.42120218,148774994.9318112,144069983.95084274,191114051.08215743,254622817.94723326,279908687.0,323423902.5,418098899.5,548056504.0,609213024.0,739758672.0,639791283.5,593335850.5,604508676.0,735642367.5,725645629.0,614505415.0,665665196.0,840314103.0,1107873877.0,724474766.4346894,684858639.68652,898870887.2148535,1187611688.9993439,1134301341.1910143,1116855731.9617522,1152244017.8713877,1422865856.2208562,1746247682.277532,1906888204.3307066,1852179639.5367446,1831480940.3737524,1690911286.5795667,1886923227.9129906,2401834487.560905,2430910515.7660913,2983370117.097594,3979518499.5051627,4663897963.852875,3210403755.4709954,3414308471.5084863,4328529195.522395,4515597031.259577,4363238849.787716,4402830461.008107,4968654840.984408,4785369476.462306,5444439178.054403,5956140163.481411,5674316224.354552,4269738432.9973974,6379247981.511721,7068058992.488673,8327036050.399715
1488,340,Honduras,Changes in inventories,8269088.995865455,-11469749.494743014,-3470060.017799285,14776.99432331094,43054953.99107751,-45940549.0,-38927434.0,4801256.0,14895002.0,53147479.5,-41698804.5,12683242.5,-143523866.5,-136572400.0,-100742913.0,-33077971.5,-35077279.5,128508343.0,226273043.0,-21514775.5,45132267.073066965,146100653.4169278,76315814.59643799,104736207.21358767,284478800.70271975,255879710.5616591,242989903.25111204,243447767.60620767,41457428.2509209,159051624.4501435,180814617.51105496,157880926.86969066,215378269.59102112,193792365.7649546,229292561.30995938,264266796.6676117,110853506.61653657,181936057.49638796,342683178.96220875,-205460674.9898122,51314891.162259,276141083.6820392,35795870.602756284,-337632630.46768284,-20074180.28246641,301068458.1006987,291569723.57821655,298163876.6591722,439154889.41380346,40557293.254066505,322798737.6482671,440386051.1464586,1205233692.1476448,-374088778.1195568
1489,340,Honduras,Exports of goods and services,307601724.8461991,331742619.84795076,358996815.5533354,450889444.2875645,510852485.39413357,529542210.5,699307213.0,894770588.0,1087119008.5,1321519310.5,1488169359.0,1389269563.5,1206266005.5,1253769057.0,1328527957.0,1422755321.0,1576945553.0,1485054404.5,1893892140.5,2495078297.0,1766561913.3508174,1649851592.5391839,1713307422.993557,1893784964.936454,2129669166.1045048,2695244784.5631,2977533163.623922,3392213039.5793495,3804892134.9733267,3465690329.331927,3878786437.7005687,3931295848.857889,4143703313.194228,4452150243.55291,5181709224.054729,5757207569.779106,6119752582.775626,6614386798.693842,7124837168.623007,5766473847.7171335,7247910834.025753,9077904211.215824,9431578643.545599,8869065470.437805,9396698536.684551,9475887068.569742,9276497893.639235,9970288374.826265,9977229255.222645,10007373383.280886,8377646285.246393,11079128063.728783,13336955160.873835,12731826541.729208
1490,340,Honduras,Imports of goods and services,351594457.8242028,316435011.85496676,322173846.1504274,430523660.6112274,650808516.8651297,638610342.0,740500980.5,940694560.0,1115774249.0,1336776479.5,1622357284.0,1525489423.5,1168872187.5,1290853938.0,1525489423.5,1559931329.5,1547015614.5,1539122678.0,1920136264.0,2546548430.5,1747788634.4383705,1654615080.3761744,1780172788.6017418,2198881911.124275,2456037997.528172,2732393547.029242,3043015052.70795,3506683979.4160047,4084068592.0038195,4357471684.744005,4773360695.186356,4939698381.41867,5128834840.784072,5609361575.835159,6832801152.735695,7560116661.010014,8414884726.065927,10082042434.281904,11719468483.119118,8369540251.176231,10086953760.498755,12567067699.181099,13022856662.849201,12647282742.53735,12923235994.709482,13027966284.160414,12401084823.243584,13585424259.911749,14945197704.123314,14740482949.821047,12172518688.698486,18014411005.966534,22079730786.048717,20964669710.79021
1491,340,Honduras,Gross Domestic Product (GDP),824353573.5878232,872073028.1002985,957963634.3667793,1088599634.3065908,1234144388.2442422,1340916667.5,1608145612.0,1991690726.5,2301867180.0,2686008787.5,3061202997.5,3363625039.5,3463835893.5,3670819027.0,3959521726.0,4341873854.0,4543488548.5,4953875856.0,5518158404.0,6164160517.5,3637288571.3706713,3660635635.673979,4079389505.2974586,4182541753.35763,4094775274.1115437,4724464403.321581,4867931219.2059965,5625875579.122462,6278033544.452509,6471074864.166473,7186644509.311435,7651187941.648239,7858246046.621293,8230391504.774274,8869299234.337696,9756991629.205236,10917498042.934185,12361262972.940075,13881726341.014223,14587469767.294167,15839344591.984165,17710286569.89667,18528529222.983494,18499758541.97426,19756557482.174644,20979782571.795395,21717608960.101578,23136248046.297894,24067754649.558914,24882225828.216915,23352232942.323757,28144331126.615726,31426042154.464375,34400510098.58958
1492,340,Honduras,"Agriculture, hunting, forestry, fishing (ISIC A-B)",233958841.38302058,252284598.88436916,274885100.9501811,312148621.5858533,335972226.4303748,338415661.0,420270712.5,548551017.0,569931068.0,626130058.5,664003291.5,689659352.5,691491928.0,715315413.5,755021222.0,859478041.5,855202031.0,940111376.0,1064115670.5,1191785116.5,743669872.20279,730272831.7241374,730197076.7108748,757770168.196861,876105017.8935473,906324257.5571145,958978849.0301725,1148107331.9059768,1049023526.3837956,902631410.8946643,1032900268.7555275,1007350040.7221766,957406001.4793826,955885778.1711445,1079456169.711514,1216789733.618715,1294439286.856238,1472355266.7093585,1686654020.7392652,1579102518.6423993,1835973347.5874698,2518340288.3716087,2513638232.8320837,2255325638.748083,2477143364.2556853,2562886830.476403,2616945560.466666,2931308976.701845,2794304448.535968,2646979496.626769,2846185829.875986,3065776604.021936,3919856038.703689,4121098100.733849
